2theta,Intensity
27.92,12.6667
27.94,16
27.96,15.3333
27.98,12
28,18
28.02,12.6667
28.04,20
28.06,16.6667
28.08,16.6667
28.1,16
28.12,11.3333
28.14,12
28.16,12.6667
28.18,14.6667
28.2,16
28.22,12.6667
28.24,19.3333
28.26,17.3333
28.28,15.3333
28.3,24.6667
28.32,22
28.34,20.6667
28.36,28
28.38,30
28.4,38.6667
28.42,49.3333
28.44,56
28.46,72.6667
28.48,92
28.5,108
28.52,112.667
28.54,124
28.56,121.333
28.58,142
28.6,130.667
28.62,121.333
28.64,142.667
28.66,130
28.68,110.667
28.7,119.333
28.72,109.333
28.74,114.667
28.76,111.333
28.78,108
28.8,98.6667
28.82,104
28.84,95.3333
28.86,97.3333
28.88,72
28.9,74.6667
28.92,65.3333
28.94,52.6667
28.96,44
28.98,41.3333
29,32
29.02,32
29.04,36
29.06,42.6667
29.08,36
29.1,49.3333
29.12,51.3333
29.14,48.6667
29.16,64
29.18,66.6667
29.2,60.6667
29.22,57.3333
29.24,71.3333
29.26,74
29.28,80.6667
29.3,110.667
29.32,104.667
29.34,125.333
29.36,112
29.38,120
29.4,110
29.42,89.3333
29.44,78.6667
29.46,62
29.48,43.3333
29.5,35.3333
29.52,28
29.54,21.3333
29.56,21.3333
29.58,19.3333
29.6,17.3333
29.62,10.6667
29.64,14
29.66,12.6667
29.68,14
29.7,16.6667
29.72,12.6667
29.74,12
29.76,10.6667
29.78,10.6667
29.8,8.66667
29.82,8
29.84,10.6667
29.86,10
29.88,8.66667
29.9,12.6667
29.92,10
29.94,12
29.96,12
29.98,16.6667
30,14
30.02,17.3333
30.04,22.6667
30.06,26
30.08,23.3333
30.1,20.6667
30.12,28.6667
30.14,20
30.16,22
30.18,15.3333
30.2,16.6667
30.22,17.3333
30.24,12
30.26,14.6667
30.28,12.6667
30.3,15.3333
30.32,13.3333
30.34,23.3333
30.36,20.6667
30.38,16
30.4,18.6667
30.42,20
30.44,25.3333
30.46,21.3333
30.48,15.3333
30.5,15.3333
30.52,14.6667
30.54,8
30.56,12
30.58,8
30.6,8.66667
30.62,9.33333
30.64,8
30.66,9.33333
30.68,8
30.7,10.6667
30.72,8.66667
30.74,6.66667
30.76,8
30.78,6.66667
30.8,8
30.82,6.66667
30.84,8.66667
30.86,8
30.88,8.66667
30.9,9.33333
30.92,4
30.94,11.3333
30.96,10
30.98,7.33333
31,9.33333
31.02,10
31.04,6.66667
31.06,12
31.08,12
31.1,8.66667
31.12,10
31.14,10
31.16,14.6667
31.18,15.3333
31.2,20
31.22,21.3333
31.24,26
31.26,32
31.28,34
31.3,44
31.32,48.6667
31.34,60.6667
31.36,60.6667
31.38,69.3333
31.4,80
31.42,79.3333
31.44,74.6667
31.46,78.6667
31.48,78
31.5,64
31.52,53.3333
31.54,45.3333
31.56,46
31.58,42.6667
31.6,41.3333
31.62,42
31.64,51.3333
31.66,56
31.68,62.6667
31.7,69.3333
31.72,72
31.74,85.3333
31.76,89.3333
31.78,83.3333
31.8,74
31.82,66
31.84,59.3333
31.86,49.3333
