2theta,Intensity
45.34,14
45.36,16
45.38,12
45.4,9.33333
45.42,10.6667
45.44,9.33333
45.46,9.33333
45.48,8
45.5,8
45.52,8
45.54,6
45.56,6.66667
45.58,8
45.6,8.66667
45.62,13.3333
45.64,14.6667
45.66,13.3333
45.68,14.6667
45.7,15.3333
45.72,14.6667
45.74,15.3333
45.76,15.3333
45.78,12
45.8,12
45.82,12.6667
45.84,13.3333
45.86,13.3333
45.88,10
45.9,10
45.92,12
45.94,10.6667
45.96,9.33333
45.98,10
46,9.33333
46.02,8.66667
46.04,7.33333
46.06,8.66667
46.08,7.33333
46.1,10
46.12,8
46.14,5.33333
46.16,6.66667
46.18,6
46.2,6
46.22,4
46.24,3.33333
46.26,6.66667
46.28,9.33333
46.3,7.33333
46.32,5.33333
46.34,4.66667
46.36,6.66667
46.38,9.33333
46.4,6.66667
46.42,5.33333
46.44,4.66667
46.46,4.66667
46.48,6
46.5,7.33333
46.52,12.6667
46.54,7.33333
46.56,9.33333
46.58,15.3333
46.6,18
46.62,28
46.64,33.3333
46.66,35.3333
46.68,36.6667
46.7,32.6667
46.72,29.3333
46.74,26.6667
46.76,24.6667
46.78,15.3333
46.8,19.3333
46.82,19.3333
46.84,14.6667
46.86,10
46.88,10
46.9,10
46.92,6.66667
46.94,6
46.96,7.33333
46.98,6
47,4
47.02,5.33333
47.04,5.33333
47.06,7.33333
47.08,7.33333
47.1,8.66667
47.12,5.33333
47.14,6
47.16,5.33333
47.18,4
47.2,4
47.22,7.33333
47.24,8
47.26,4
47.28,5.33333
47.3,6
47.32,8.66667
47.34,6
47.36,7.33333
47.38,9.33333
47.4,10.6667
47.42,10
47.44,12
47.46,12.6667
47.48,15.3333
47.5,10
47.52,7.33333
47.54,9.33333
47.56,10
47.58,7.33333
47.6,6.66667
47.62,10
47.64,6.66667
47.66,10
47.68,8
47.7,5.33333
47.72,4.66667
47.74,5.33333
47.76,4
47.78,10.6667
47.8,4.66667
47.82,6
47.84,6
47.86,6.66667
47.88,4.66667
47.9,3.33333
47.92,4.66667
47.94,2
47.96,4.66667
47.98,4.66667
48,3.33333
48.02,2.66667
48.04,4.66667
48.06,4.66667
48.08,6.66667
48.1,3.33333
48.12,2
48.14,2
48.16,8
48.18,5.33333
48.2,4.66667
48.22,2.66667
48.24,5.33333
48.26,6.66667
48.28,4.66667
48.3,4.66667
48.32,4
48.34,4
48.36,5.33333
48.38,6
48.4,7.33333
48.42,7.33333
48.44,4
48.46,5.33333
48.48,9.33333
48.5,7.33333
48.52,9.33333
48.54,11.3333
48.56,14.6667
48.58,19.3333
48.6,19.3333
48.62,22.6667
48.64,22.6667
48.66,25.3333
48.68,26.6667
48.7,25.3333
48.72,22
48.74,14.6667
48.76,22
48.78,21.3333
48.8,14.6667
48.82,8.66667
48.84,17.3333
48.86,9.33333
48.88,11.3333
48.9,4
48.92,6.66667
48.94,11.3333
48.96,7.33333
48.98,4
49,6.66667
49.02,7.33333
49.04,6.66667
49.06,8
49.08,7.33333
49.1,11.3333
49.12,14
49.14,16
49.16,22.6667
49.18,19.3333
49.2,20.6667
49.22,32
49.24,36
49.26,49.3333
49.28,40.6667
49.3,40
49.32,46.6667
49.34,48
49.36,52.6667
49.38,70.6667
49.4,73.3333
49.42,92
49.44,104.667
49.46,124
49.48,106.667
49.5,112.667
49.52,115.333
49.54,98.6667
49.56,88.6667
49.58,64
49.6,68
49.62,64.6667
49.64,61.3333
49.66,44
49.68,37.3333
49.7,30.6667
49.72,20
49.74,16.6667
49.76,11.3333
49.78,11.3333
49.8,12
49.82,10
49.84,6
49.86,10
49.88,8.66667
49.9,7.33333
49.92,9.33333
49.94,7.33333
49.96,7.33333
49.98,8.66667
50,10.6667
50.02,8.66667
50.04,8.66667
50.06,10
50.08,10.6667
50.1,12.6667
50.12,13.3333
50.14,16
50.16,14.6667
50.18,16
50.2,15.3333
50.22,20
50.24,16.6667
50.26,17.3333
50.28,20
50.3,26.6667
50.32,28
50.34,26.6667
50.36,29.3333
50.38,31.3333
50.4,30
50.42,21.3333
50.44,26
50.46,18.6667
50.48,18
50.5,17.3333
50.52,25.3333
50.54,21.3333
50.56,20.6667
50.58,22.6667
50.6,31.3333
50.62,32
50.64,49.3333
50.66,50
50.68,76
50.7,100.667
50.72,115.333
50.74,119.333
50.76,126.667
50.78,111.333
50.8,115.333
50.82,96.6667
50.84,81.3333
50.86,82.6667
50.88,79.3333
50.9,80
50.92,59.3333
50.94,52.6667
50.96,38
50.98,29.3333
51,24
51.02,24.6667
51.04,25.3333
51.06,28
51.08,19.3333
51.1,21.3333
51.12,19.3333
51.14,14.6667
51.16,14
51.18,17.3333
51.2,19.3333
51.22,13.3333
51.24,12
51.26,12.6667
51.28,8.66667
51.3,10
51.32,10.6667
51.34,8
51.36,7.33333
51.38,6
51.4,8
51.42,8.66667
51.44,6.66667
51.46,8.66667
51.48,6.66667
51.5,4.66667
51.52,4
51.54,6
51.56,7.33333
51.58,6.66667
51.6,6
51.62,6
51.64,6.66667
51.66,6
51.68,6.66667
51.7,5.33333
51.72,4.66667
51.74,5.33333
51.76,6
51.78,7.33333
51.8,6.66667
51.82,4.66667
51.84,5.33333
51.86,5.33333
51.88,8
51.9,7.33333
51.92,5.33333
51.94,5.33333
51.96,8.66667
51.98,7.33333
52,6.66667
52.02,4.66667
52.04,4.66667
52.06,7.33333
52.08,6
52.1,6.66667
52.12,6.66667
52.14,8
52.16,12
52.18,20
52.2,20.6667
52.22,20
52.24,20.6667
52.26,24
52.28,26
52.3,24.6667
52.32,17.3333
52.34,15.3333
52.36,16.6667
52.38,14
52.4,14.6667
52.42,14
52.44,10.6667
52.46,8
52.48,7.33333
52.5,6
52.52,4.66667
52.54,7.33333
52.56,6
52.58,4.66667
52.6,6
52.62,6.66667
52.64,5.33333
52.66,3.33333
52.68,2.66667
52.7,4.66667
52.72,4.66667
52.74,4
52.76,5.33333
52.78,6
52.8,6
52.82,4.66667
52.84,4
52.86,5.33333
52.88,6
52.9,5.33333
52.92,4.66667
52.94,4
52.96,5.33333
52.98,7.33333
53,6.66667
53.02,8
53.04,7.33333
53.06,6
53.08,8.66667
53.1,9.33333
53.12,8.66667
53.14,8.66667
53.16,8.66667
53.18,12
53.2,14
53.22,14.6667
53.24,18.6667
53.26,20.6667
53.28,18.6667
53.3,22.6667
53.32,26
53.34,24.6667
53.36,21.3333
53.38,20
53.4,16.6667
53.42,20
53.44,24
53.46,20
53.48,23.3333
53.5,22.6667
53.52,21.3333
53.54,16
53.56,13.3333
53.58,18.6667
53.6,20.6667
53.62,24
53.64,26
53.66,23.3333
53.68,20.6667
53.7,24.6667
53.72,28
53.74,30
53.76,34
53.78,36
53.8,46
53.82,65.3333
53.84,83.3333
53.86,102
53.88,144
53.9,188.667
53.92,215.333
53.94,216
53.96,202
53.98,192.667
54,168
54.02,156
54.04,132
54.06,120
54.08,136.667
54.1,144
54.12,126.667
54.14,93.3333
54.16,84
54.18,65.3333
54.2,58.6667
54.22,48.6667
54.24,40
54.26,35.3333
54.28,36
54.3,29.3333
54.32,28
54.34,27.3333
54.36,20.6667
54.38,18.6667
54.4,14
54.42,13.3333
54.44,14.6667
54.46,11.3333
54.48,8.66667
54.5,8
54.52,6.66667
54.54,5.33333
54.56,7.33333
54.58,10.6667
54.6,10
54.62,9.33333
54.64,6.66667
54.66,8
54.68,10
54.7,9.33333
54.72,12.6667
54.74,12.6667
54.76,8
54.78,15.3333
54.8,14.6667
54.82,15.3333
54.84,18.6667
54.86,16.6667
54.88,18.6667
54.9,17.3333
54.92,20.6667
54.94,15.3333
54.96,12.6667
54.98,14.6667
55,21.3333
55.02,24
55.04,17.3333
55.06,12.6667
55.08,12
55.1,14
55.12,12
55.14,8
55.16,6
55.18,7.33333
55.2,7.33333
55.22,6.66667
55.24,7.33333
55.26,9.33333
55.28,7.33333
55.3,9.33333
55.32,10
55.34,9.33333
55.36,12
55.38,7.33333
55.4,12
55.42,13.3333
55.44,12
55.46,12
55.48,17.3333
55.5,16
55.52,16
55.54,20
55.56,25.3333
55.58,30.6667
55.6,35.3333
55.62,42
55.64,69.3333
55.66,104
55.68,112
55.7,142.667
55.72,135.333
55.74,138
55.76,108.667
55.78,100.667
55.8,96.6667
55.82,98
55.84,95.3333
55.86,98.6667
55.88,90.6667
55.9,73.3333
55.92,55.3333
55.94,40
55.96,38
55.98,28.6667
56,28.6667
56.02,24
56.04,20
56.06,15.3333
56.08,16
56.1,8
56.12,10
56.14,8.66667
56.16,10
56.18,10.6667
56.2,10
56.22,8
56.24,10
56.26,11.3333
56.28,8
56.3,7.33333
56.32,8
56.34,10
56.36,10.6667
56.38,16
56.4,10.6667
56.42,10
56.44,12
56.46,9.33333
56.48,9.33333
56.5,6.66667
56.52,8
56.54,14
56.56,6
56.58,8.66667
56.6,10.6667
56.62,15.3333
56.64,23.3333
56.66,22.6667
56.68,24.6667
56.7,32
56.72,22
56.74,24
56.76,26.6667
56.78,20.6667
56.8,20
56.82,15.3333
56.84,20.6667
56.86,20
56.88,17.3333
56.9,16.6667
56.92,10.6667
56.94,12
56.96,8.66667
56.98,8
57,6.66667
57.02,6
57.04,10.6667
57.06,13.3333
57.08,12
57.1,10.6667
57.12,12
57.14,12.6667
57.16,13.3333
57.18,11.3333
57.2,13.3333
57.22,8.66667
57.24,11.3333
57.26,10
57.28,11.3333
57.3,6.66667
57.32,6.66667
57.34,7.33333
57.36,5.33333
57.38,4.66667
57.4,5.33333
57.42,3.33333
57.44,8
57.46,6
57.48,6
57.5,11.3333
57.52,6.66667
57.54,7.33333
57.56,8.66667
57.58,5.33333
57.6,5.33333
57.62,4.66667
57.64,7.33333
57.66,7.33333
57.68,10.6667
57.7,10.6667
57.72,6.66667
57.74,10.6667
57.76,8
57.78,11.3333
57.8,14
57.82,10
57.84,14
57.86,14
57.88,16.6667
57.9,22
57.92,18.6667
57.94,21.3333
57.96,20
57.98,18
58,18.6667
58.02,22
58.04,19.3333
58.06,16
58.08,20.6667
58.1,20.6667
58.12,16
58.14,20
58.16,18.6667
58.18,18.6667
58.2,16
58.22,22
58.24,18
58.26,24.6667
58.28,36
58.3,40.6667
58.32,66
58.34,77.3333
58.36,105.333
58.38,154.667
58.4,191.333
58.42,261.333
58.44,284
58.46,287.333
58.48,330
58.5,288
58.52,245.333
58.54,217.333
58.56,191.333
58.58,203.333
58.6,195.333
58.62,172.667
58.64,185.333
58.66,170
58.68,134.667
58.7,92
58.72,62.6667
58.74,55.3333
58.76,38
58.78,34
58.8,25.3333
58.82,21.3333
58.84,29.3333
58.86,18
58.88,18
58.9,21.3333
58.92,10.6667
58.94,12.6667
58.96,11.3333
58.98,10.6667
59,10.6667
59.02,10
59.04,7.33333
59.06,14
59.08,7.33333
59.1,6.66667
59.12,11.3333
59.14,5.33333
59.16,6
59.18,9.33333
59.2,6.66667
59.22,10.6667
59.24,8.66667
59.26,6
59.28,10
59.3,5.33333
59.32,8.66667
59.34,4
59.36,12
59.38,11.3333
59.4,8.66667
59.42,14
59.44,10.6667
59.46,11.3333
59.48,8.66667
59.5,10
59.52,10
59.54,12
59.56,15.3333
59.58,10
59.6,14.6667
59.62,12
59.64,12
59.66,15.3333
59.68,20.6667
59.7,22.6667
59.72,18.6667
59.74,13.3333
59.76,20
59.78,18
59.8,27.3333
59.82,18
59.84,18
59.86,18.6667
59.88,18
59.9,19.3333
59.92,13.3333
59.94,10.6667
59.96,10.6667
59.98,3.33333
60,3.33333

