2theta,Intensity
45.42,14
45.44,12
45.46,8.66667
45.48,8.66667
45.5,8
45.52,6.66667
45.54,6
45.56,5.33333
45.58,6.66667
45.6,8
45.62,7.33333
45.64,6.66667
45.66,10
45.68,10
45.7,14.6667
45.72,21.3333
45.74,18
45.76,16.6667
45.78,11.3333
45.8,12.6667
45.82,16
45.84,10
45.86,13.3333
45.88,16.6667
45.9,15.3333
45.92,15.3333
45.94,15.3333
45.96,14
45.98,12
46,12
46.02,14
46.04,14
46.06,14.6667
46.08,10.6667
46.1,7.33333
46.12,7.33333
46.14,6.66667
46.16,6.66667
46.18,5.33333
46.2,4.66667
46.22,6.66667
46.24,7.33333
46.26,6
46.28,7.33333
46.3,6.66667
46.32,7.33333
46.34,11.3333
46.36,6
46.38,5.33333
46.4,7.33333
46.42,8
46.44,8
46.46,4.66667
46.48,5.33333
46.5,5.33333
46.52,6.66667
46.54,8
46.56,8
46.58,7.33333
46.6,11.3333
46.62,17.3333
46.64,24
46.66,26
46.68,28.6667
46.7,32
46.72,28.6667
46.74,31.3333
46.76,33.3333
46.78,27.3333
46.8,24.6667
46.82,19.3333
46.84,17.3333
46.86,18
46.88,16.6667
46.9,14
46.92,9.33333
46.94,11.3333
46.96,11.3333
46.98,10
47,6.66667
47.02,10
47.04,7.33333
47.06,8.66667
47.08,5.33333
47.1,6.66667
47.12,4.66667
47.14,6.66667
47.16,5.33333
47.18,5.33333
47.2,5.33333
47.22,4.66667
47.24,6
47.26,4.66667
47.28,4
47.3,6.66667
47.32,6.66667
47.34,8.66667
47.36,5.33333
47.38,4.66667
47.4,6
47.42,6
47.44,8
47.46,6
47.48,9.33333
47.5,13.3333
47.52,14
47.54,12.6667
47.56,11.3333
47.58,11.3333
47.6,13.3333
47.62,10.6667
47.64,9.33333
47.66,8
47.68,8
47.7,4.66667
47.72,6.66667
47.74,8.66667
47.76,6.66667
47.78,4.66667
47.8,4
47.82,6
47.84,3.33333
47.86,6
47.88,5.33333
47.9,8.66667
47.92,8
47.94,7.33333
47.96,4
47.98,6
48,3.33333
48.02,5.33333
48.04,6
48.06,8
48.08,6
48.1,6
48.12,6.66667
48.14,6
48.16,6
48.18,5.33333
48.2,8
48.22,5.33333
48.24,4
48.26,4
48.28,4
48.3,6.66667
48.32,4
48.34,5.33333
48.36,6.66667
48.38,6
48.4,6.66667
48.42,8
48.44,9.33333
48.46,3.33333
48.48,8.66667
48.5,8
48.52,8.66667
48.54,8.66667
48.56,10
48.58,10
48.6,12
48.62,14
48.64,18
48.66,22
48.68,19.3333
48.7,26
48.72,21.3333
48.74,22.6667
48.76,20.6667
48.78,22.6667
48.8,21.3333
48.82,18
48.84,13.3333
48.86,20.6667
48.88,16.6667
48.9,12
48.92,10.6667
48.94,6
48.96,8
48.98,7.33333
49,3.33333
49.02,7.33333
49.04,11.3333
49.06,2.66667
49.08,9.33333
49.1,7.33333
49.12,5.33333
49.14,8.66667
49.16,15.3333
49.18,12
49.2,21.3333
49.22,26.6667
49.24,29.3333
49.26,30
49.28,33.3333
49.3,45.3333
49.32,46
49.34,42
49.36,35.3333
49.38,41.3333
49.4,56.6667
49.42,52
49.44,54.6667
49.46,89.3333
49.48,109.333
49.5,106.667
49.52,112.667
49.54,117.333
49.56,112
49.58,92
49.6,86.6667
49.62,72.6667
49.64,70
49.66,61.3333
49.68,51.3333
49.7,49.3333
49.72,49.3333
49.74,34
49.76,24
49.78,15.3333
49.8,19.3333
49.82,12
49.84,12
49.86,8.66667
49.88,7.33333
49.9,12.6667
49.92,10.6667
49.94,7.33333
49.96,8.66667
49.98,9.33333
50,6
50.02,8.66667
50.04,7.33333
50.06,6
50.08,8
50.1,11.3333
50.12,21.3333
50.14,10
50.16,8
50.18,16.6667
50.2,18
50.22,12.6667
50.24,15.3333
50.26,14
50.28,18
50.3,18
50.32,16.6667
50.34,22.6667
50.36,26
50.38,26
50.4,26.6667
50.42,30.6667
50.44,30
50.46,28
50.48,21.3333
50.5,25.3333
50.52,26
50.54,22
50.56,18.6667
50.58,26.6667
50.6,21.3333
50.62,20
50.64,27.3333
50.66,32.6667
50.68,35.3333
50.7,52
50.72,64
50.74,92.6667
50.76,102.667
50.78,119.333
50.8,115.333
50.82,114.667
50.84,104
50.86,101.333
50.88,80.6667
50.9,74
50.92,64
50.94,66.6667
50.96,65.3333
50.98,52.6667
51,44
51.02,32
51.04,20.6667
51.06,25.3333
51.08,32.6667
51.1,28.6667
51.12,24
51.14,20.6667
51.16,18.6667
51.18,18.6667
51.2,16
51.22,16
51.24,17.3333
51.26,12
51.28,10.6667
51.3,17.3333
51.32,12
51.34,6.66667
51.36,8
51.38,7.33333
51.4,7.33333
51.42,6.66667
51.44,8.66667
51.46,6.66667
51.48,6
51.5,4.66667
51.52,6
51.54,6
51.56,6
51.58,6.66667
51.6,7.33333
51.62,4.66667
51.64,3.33333
51.66,4.66667
51.68,3.33333
51.7,4.66667
51.72,4.66667
51.74,6.66667
51.76,6
51.78,5.33333
51.8,6.66667
51.82,6
51.84,6
51.86,6
51.88,6.66667
51.9,4
51.92,3.33333
51.94,6
51.96,9.33333
51.98,8
52,7.33333
52.02,6
52.04,6.66667
52.06,6.66667
52.08,7.33333
52.1,6.66667
52.12,6
52.14,9.33333
52.16,11.3333
52.18,10
52.2,11.3333
52.22,15.3333
52.24,17.3333
52.26,19.3333
52.28,24
52.3,26
52.32,30
52.34,28.6667
52.36,23.3333
52.38,16
52.4,12.6667
52.42,16
52.44,14
52.46,10.6667
52.48,7.33333
52.5,13.3333
52.52,14
52.54,9.33333
52.56,9.33333
52.58,6
52.6,5.33333
52.62,8
52.64,6
52.66,4.66667
52.68,6
52.7,4.66667
52.72,6
52.74,8
52.76,6
52.78,6
52.8,6
52.82,4.66667
52.84,7.33333
52.86,9.33333
52.88,8.66667
52.9,7.33333
52.92,5.33333
52.94,6
52.96,6.66667
52.98,8
53,7.33333
53.02,7.33333
53.04,8
53.06,8.66667
53.08,8
53.1,8
53.12,8
53.14,8.66667
53.16,9.33333
53.18,11.3333
53.2,10.6667
53.22,13.3333
53.24,19.3333
53.26,18.6667
53.28,19.3333
53.3,26.6667
53.32,30.6667
53.34,30
53.36,26
53.38,24.6667
53.4,23.3333
53.42,22
53.44,19.3333
53.46,17.3333
53.48,24.6667
53.5,22
53.52,22
53.54,24
53.56,21.3333
53.58,20.6667
53.6,21.3333
53.62,20
53.64,19.3333
53.66,19.3333
53.68,27.3333
53.7,30.6667
53.72,28.6667
53.74,28
53.76,30.6667
53.78,30.6667
53.8,27.3333
53.82,30.6667
53.84,32.6667
53.86,48
53.88,70.6667
53.9,98.6667
53.92,128
53.94,154
53.96,180
53.98,202.667
54,206.667
54.02,182.667
54.04,162.667
54.06,135.333
54.08,118
54.1,122.667
54.12,134.667
54.14,137.333
54.16,131.333
54.18,115.333
54.2,89.3333
54.22,80
54.24,57.3333
54.26,48
54.28,32.6667
54.3,31.3333
54.32,30.6667
54.34,31.3333
54.36,27.3333
54.38,26.6667
54.4,25.3333
54.42,23.3333
54.44,16.6667
54.46,12.6667
54.48,11.3333
54.5,9.33333
54.52,9.33333
54.54,8
54.56,11.3333
54.58,8
54.6,6.66667
54.62,6.66667
54.64,6
54.66,7.33333
54.68,10.6667
54.7,8.66667
54.72,8
54.74,9.33333
54.76,11.3333
54.78,10.6667
54.8,10.6667
54.82,9.33333
54.84,12
54.86,14.6667
54.88,16.6667
54.9,18.6667
54.92,26
54.94,24.6667
54.96,26.6667
54.98,23.3333
55,17.3333
55.02,16
55.04,16.6667
55.06,15.3333
55.08,18
55.1,14.6667
55.12,14.6667
55.14,10.6667
55.16,8.66667
55.18,10.6667
55.2,6
55.22,9.33333
55.24,9.33333
55.26,12
55.28,9.33333
55.3,9.33333
55.32,11.3333
55.34,14.6667
55.36,10
55.38,13.3333
55.4,11.3333
55.42,9.33333
55.44,16.6667
55.46,11.3333
55.48,8.66667
55.5,11.3333
55.52,16.6667
55.54,20.6667
55.56,12.6667
55.58,18.6667
55.6,31.3333
55.62,25.3333
55.64,28
55.66,39.3333
55.68,68
55.7,79.3333
55.72,107.333
55.74,100
55.76,143.333
55.78,139.333
55.8,121.333
55.82,97.3333
55.84,98.6667
55.86,88.6667
55.88,94
55.9,92.6667
55.92,91.3333
55.94,79.3333
55.96,72
55.98,48.6667
56,38.6667
56.02,32
56.04,26
56.06,33.3333
56.08,22
56.1,14.6667
56.12,12.6667
56.14,16
56.16,14.6667
56.18,12.6667
56.2,7.33333
56.22,8
56.24,10
56.26,6
56.28,8
56.3,12.6667
56.32,8.66667
56.34,14
56.36,9.33333
56.38,12
56.4,10
56.42,8
56.44,10
56.46,8
56.48,10.6667
56.5,7.33333
56.52,9.33333
56.54,8.66667
56.56,9.33333
56.58,12.6667
56.6,10.6667
56.62,17.3333
56.64,13.3333
56.66,16
56.68,18
56.7,24.6667
56.72,24
56.74,24.6667
56.76,27.3333
56.78,28
56.8,23.3333
56.82,21.3333
56.84,20
56.86,13.3333
56.88,22
56.9,16.6667
56.92,17.3333
56.94,15.3333
56.96,14.6667
56.98,16
57,9.33333
57.02,10.6667
57.04,6.66667
57.06,10.6667
57.08,8.66667
57.1,8
57.12,12
57.14,16
57.16,9.33333
57.18,12.6667
57.2,10.6667
57.22,14
57.24,12.6667
57.26,8
57.28,10.6667
57.3,8.66667
57.32,6.66667
57.34,8.66667
57.36,9.33333
57.38,7.33333
57.4,6.66667
57.42,7.33333
57.44,5.33333
57.46,6.66667
57.48,5.33333
57.5,8
57.52,6.66667
57.54,4.66667
57.56,9.33333
57.58,8.66667
57.6,12
57.62,5.33333
57.64,4
57.66,6.66667
57.68,7.33333
57.7,3.33333
57.72,5.33333
57.74,6.66667
57.76,6.66667
57.78,9.33333
57.8,6.66667
57.82,15.3333
57.84,12
57.86,12
57.88,19.3333
57.9,9.33333
57.92,20.6667
57.94,16.6667
57.96,13.3333
57.98,22.6667
58,26.6667
58.02,20
58.04,16
58.06,19.3333
58.08,18.6667
58.1,20
58.12,17.3333
58.14,17.3333
58.16,26
58.18,22
58.2,21.3333
58.22,24.6667
58.24,22.6667
58.26,24.6667
58.28,18
58.3,22
58.32,24.6667
58.34,24
58.36,46
58.38,66
58.4,90
58.42,133.333
58.44,190.667
58.46,237.333
58.48,282
58.5,292
58.52,326.667
58.54,293.333
58.56,264
58.58,203.333
58.6,174
58.62,178
58.64,177.333
58.66,214
58.68,202
58.7,168
58.72,127.333
58.74,100
58.76,70.6667
58.78,47.3333
58.8,32
58.82,30.6667
58.84,32.6667
58.86,19.3333
58.88,28
58.9,20
58.92,15.3333
58.94,18
58.96,17.3333
58.98,18
59,10
59.02,14.6667
59.04,14
59.06,8
59.08,6.66667
59.1,12
59.12,11.3333
59.14,10.6667
59.16,7.33333
59.18,6.66667
59.2,12
59.22,8
59.24,5.33333
59.26,6.66667
59.28,6.66667
59.3,7.33333
59.32,8
59.34,6.66667
59.36,12
59.38,10
59.4,6.66667
59.42,15.3333
59.44,11.3333
59.46,14
59.48,6
59.5,8.66667
59.52,9.33333
59.54,14.6667
59.56,8
59.58,15.3333
59.6,18.6667
59.62,10.6667
59.64,18
59.66,20
59.68,19.3333
59.7,14
59.72,19.3333
59.74,22.6667
59.76,19.3333
59.78,21.3333
59.8,18
59.82,20
59.84,26.6667
59.86,16.6667
59.88,14.6667
59.9,14
59.92,15.3333
59.94,9.33333
59.96,9.33333
59.98,17.3333
60,17.3333

