2theta,Intensity
14.1,5
14.12,8
14.14,5
14.16,6
14.18,7
14.2,12
14.22,8
14.24,6
14.26,9
14.28,5
14.3,9
14.32,7
14.34,7
14.36,6
14.38,4
14.4,5
14.42,5
14.44,7
14.46,3
14.48,6
14.5,5
14.52,8
14.54,9
14.56,7
14.58,12
14.6,6
14.62,6
14.64,5
14.66,6
14.68,13
14.7,2
14.72,8
14.74,7
14.76,7
14.78,8
14.8,6
14.82,4
14.84,7
14.86,4
14.88,8
14.9,7
14.92,6
14.94,8
14.96,11
14.98,9
15,8
15.02,6
15.04,8
15.06,6
15.08,5
15.1,3
15.12,12
15.14,4
15.16,4
15.18,3
15.2,8
15.22,5
15.24,3
15.26,7
15.28,10
15.3,6
15.32,8
15.34,7
15.36,6
15.38,4
15.4,2
15.42,3
15.44,3
15.46,6
15.48,10
15.5,3
15.52,10
15.54,4
15.56,6
15.58,4
15.6,4
15.62,6
15.64,10
15.66,7
15.68,8
15.7,6
15.72,10
15.74,8
15.76,4
15.78,9
15.8,11
15.82,7
15.84,13
15.86,8
15.88,10
15.9,13
15.92,11
15.94,6
15.96,11
15.98,12
16,12
16.02,9
16.04,12
16.06,8
16.08,9
16.1,12
16.12,12
16.14,14
16.16,10
16.18,10
16.2,6
16.22,9
16.24,9
16.26,6
16.28,9
16.3,8
16.32,12
16.34,11
16.36,8
16.38,11
16.4,11
16.42,14
16.44,9
16.46,9
16.48,14
16.5,12
16.52,13
16.54,13
16.56,16
16.58,18
16.6,15
16.62,11
16.64,20
16.66,19
16.68,18
16.7,20
16.72,28
16.74,28
16.76,36
16.78,35
16.8,53
16.82,58
16.84,54
16.86,55
16.88,62
16.9,68
16.92,57
16.94,45
16.96,33
16.98,33
17,18
17.02,15
17.04,11
17.06,15
17.08,10
17.1,17
17.12,12
17.14,13
17.16,14
17.18,19
17.2,14
17.22,15
17.24,16
17.26,23
17.28,12
17.3,13
17.32,20
17.34,13
17.36,17
17.38,16
17.4,20
17.42,18
17.44,22
17.46,16
17.48,16
17.5,17
17.52,15
17.54,21
17.56,16
17.58,15
17.6,20
17.62,24
17.64,16
17.66,21
17.68,23
17.7,25
17.72,30
17.74,35
17.76,32
17.78,35
17.8,42
17.82,49
17.84,47
17.86,71
17.88,88
17.9,105
17.92,103
17.94,115
17.96,124
17.98,105
18,86
18.02,76
18.04,57
18.06,43
18.08,21
18.1,23
18.12,20
18.14,16
18.16,14
18.18,14
18.2,20
18.22,22
18.24,20
18.26,11
18.28,13
18.3,12
18.32,14
18.34,15
18.36,12
18.38,9
18.4,10
18.42,13
18.44,11
18.46,13
18.48,14
18.5,14
18.52,14
18.54,12
18.56,9
18.58,9
18.6,7
18.62,12
18.64,14
18.66,16
18.68,16
18.7,10
18.72,11
18.74,13
18.76,14
18.78,17
18.8,19
18.82,20
18.84,24
18.86,28
18.88,27
18.9,39
18.92,54
18.94,56
18.96,61
18.98,82
19,105
19.02,129
19.04,163
19.06,220
19.08,249
19.1,289
19.12,307
19.14,301
19.16,302
19.18,275
19.2,216
19.22,141
19.24,99
19.26,67
19.28,55
19.3,39
19.32,36
19.34,53
19.36,62
19.38,72
19.4,87
19.42,107
19.44,132
19.46,152
19.48,156
19.5,200
19.52,198
19.54,161
19.56,144
19.58,119
19.6,85
19.62,52
19.64,35
19.66,28
19.68,23
19.7,19
19.72,14
19.74,15
19.76,19
19.78,18
19.8,14
19.82,12
19.84,12
19.86,14
19.88,13
19.9,10
19.92,12
19.94,10
19.96,9
19.98,9
20,10
20.02,14
20.04,13
20.06,13
20.08,12
20.1,12
20.12,13
20.14,11
20.16,12
20.18,15
20.2,12
20.22,9
20.24,12
20.26,18
20.28,17
20.3,14
20.32,12
20.34,18
20.36,25
20.38,24
20.4,32
20.42,39
20.44,44
20.46,44
20.48,34
20.5,30
20.52,24
20.54,18
20.56,22
20.58,19
20.6,13
20.62,10
20.64,7
20.66,13
20.68,13
20.7,10
20.72,13
20.74,15
20.76,16
20.78,13
20.8,10
20.82,9
20.84,9
20.86,7
20.88,7
20.9,7
20.92,6
20.94,7
20.96,9
20.98,9
21,8
21.02,11
21.04,12
21.06,13
21.08,10
21.1,12
21.12,17
21.14,15
21.16,13
21.18,15
21.2,17
21.22,23
21.24,26
21.26,30
21.28,36
21.3,46
21.32,54
21.34,62
21.36,82
21.38,105
21.4,122
21.42,156
21.44,183
21.46,189
21.48,223
21.5,241
21.52,244
21.54,231
21.56,191
21.58,140
21.6,100
21.62,70
21.64,64
21.66,50
21.68,33
21.7,30
21.72,25
21.74,20
21.76,21
21.78,23
21.8,19
21.82,15
21.84,12
21.86,13
21.88,12
21.9,10
21.92,10
21.94,13
21.96,9
21.98,10
22,10
22.02,8
22.04,9
22.06,13
22.08,9
22.1,8
22.12,12
22.14,12
22.16,9
22.18,10
22.2,8
22.22,9
22.24,10
22.26,6
22.28,9
22.3,12
22.32,13
22.34,11
22.36,10
22.38,7
22.4,11
22.42,10
22.44,12
22.46,11
22.48,5
22.5,5
22.52,8
22.54,9
22.56,8
22.58,14
22.6,9
22.62,8
22.64,5
22.66,4
22.68,4
22.7,5
22.72,4
22.74,5
22.76,8
22.78,6
22.8,9
22.82,9
22.84,5
22.86,3
22.88,5
22.9,8
22.92,9
22.94,9
22.96,9
22.98,7
23,3
23.02,7
23.04,8
23.06,6
23.08,5
23.1,5
23.12,6
23.14,9
23.16,7
23.18,6
23.2,3
23.22,5
23.24,6
23.26,7
23.28,11
23.3,10
23.32,6
23.34,6
23.36,7
23.38,6
23.4,5
23.42,7
23.44,10
23.46,6
23.48,6
23.5,9
23.52,10
23.54,3
23.56,5
23.58,9
23.6,8
23.62,4
23.64,4
23.66,6
23.68,7
23.7,7
23.72,7
23.74,5
23.76,7
23.78,6
23.8,3
23.82,5
23.84,4
23.86,8
23.88,9
23.9,10
23.92,8
23.94,7
23.96,9
23.98,7
24,5
24.02,8
24.04,8
24.06,13
24.08,14
24.1,9
24.12,9
24.14,5
24.16,9
24.18,6
24.2,7
24.22,10
24.24,11
24.26,17
24.28,10
24.3,13
24.32,15
24.34,8
24.36,15
24.38,19
24.4,20
24.42,17
24.44,25
24.46,23
24.48,28
24.5,39
24.52,47
24.54,56
24.56,58
24.58,59
24.6,90
24.62,117
24.64,159
24.66,216
24.68,268
24.7,322
24.72,389
24.74,414
24.76,373
24.78,369
24.8,308
24.82,251
24.84,186
24.86,119
24.88,78
24.9,63
24.92,38
24.94,30
24.96,24
24.98,29
25,27
25.02,24
25.04,20
25.06,21
25.08,17
25.1,21
25.12,19
25.14,15
25.16,10
25.18,17
25.2,18
25.22,11
25.24,10
25.26,9
25.28,9
25.3,9
25.32,12
25.34,19
25.36,21
25.38,13
25.4,12
25.42,12
25.44,13
25.46,11
25.48,6
25.5,13
25.52,15
25.54,11
25.56,11
25.58,14
25.6,8
25.62,10
25.64,9
25.66,19
25.68,17
25.7,14
25.72,14
25.74,17
25.76,14
25.78,18
25.8,16
25.82,16
25.84,28
25.86,26
25.88,40
25.9,43
25.92,32
25.94,38
25.96,35
25.98,39
26,32
26.02,22
26.04,20
26.06,20
26.08,14
26.1,15
26.12,11
26.14,17
26.16,12
26.18,7
26.2,9
26.22,8
26.24,11
26.26,13
26.28,7
26.3,13
26.32,11
26.34,11
26.36,13
26.38,13
26.4,18
26.42,19
26.44,25
26.46,26
26.48,41
26.5,36
26.52,48
26.54,50
26.56,66
26.58,95
26.6,97
26.62,132
26.64,140
26.66,113
26.68,142
26.7,103
26.72,97
26.74,76
26.76,53
26.78,44
26.8,39
26.82,33
26.84,18
26.86,20
26.88,17
26.9,27
26.92,13
26.94,16
26.96,15
26.98,14
27,10
27.02,13
27.04,7
27.06,9
27.08,16
27.1,12
27.12,16
27.14,10
27.16,12
27.18,17
27.2,15
27.22,15
27.24,13
27.26,12
27.28,16
27.3,14
27.32,15
27.34,30
27.36,18
27.38,43
27.4,52
27.42,51
27.44,74
27.46,66
27.48,75
27.5,67
27.52,59
27.54,53
27.56,43
27.58,31
27.6,29
27.62,19
27.64,18
27.66,23
27.68,12
27.7,17
27.72,16
27.74,15
27.76,9
27.78,14
27.8,16
27.82,6
27.84,11
27.86,11
27.88,16
27.9,7
27.92,7
27.94,10
27.96,7
27.98,6
28,4
28.02,8
28.04,6
28.06,13
28.08,8
28.1,10
28.12,8
28.14,10
28.16,8
28.18,7
28.2,8
28.22,7
28.24,8
28.26,3
28.28,11
28.3,12
28.32,8
28.34,12
28.36,7
28.38,10
28.4,9
28.42,10
28.44,5
28.46,7
28.48,13
28.5,8
28.52,10
28.54,14
28.56,14
28.58,9
28.6,12
28.62,7
28.64,17
28.66,12
28.68,9
28.7,9
28.72,8
28.74,15
28.76,13
28.78,16
28.8,17
28.82,13
28.84,20
28.86,16
28.88,15
28.9,17
28.92,16
28.94,16
28.96,19
28.98,14
29,17
29.02,11
29.04,11
29.06,17
29.08,10
29.1,10
29.12,8
29.14,7
29.16,12
29.18,17
29.2,14
29.22,11
29.24,17
29.26,20
29.28,20
29.3,16
29.32,26
29.34,35
29.36,39
29.38,57
29.4,60
29.42,69
29.44,98
29.46,99
29.48,101
29.5,98
29.52,100
29.54,72
29.56,47
29.58,42
29.6,32
29.62,23
29.64,17
29.66,19
29.68,18
29.7,15
29.72,18
29.74,15
29.76,15
29.78,10
29.8,9
29.82,9
29.84,9
29.86,11
29.88,12
29.9,6
29.92,10
29.94,13
29.96,11
29.98,9
30,14
30.02,9
30.04,13
30.06,12
30.08,15
30.1,9
30.12,5
30.14,3
30.16,6
30.18,14
30.2,8
30.22,9
30.24,8
30.26,12
30.28,11
30.3,8
30.32,6
30.34,9
30.36,8
30.38,8
30.4,7
30.42,5
30.44,7
30.46,8
30.48,8
30.5,9
30.52,8
30.54,13
30.56,14
30.58,11
30.6,12
30.62,11
30.64,9
30.66,7
30.68,7
30.7,9
30.72,9
30.74,9
30.76,10
30.78,5
30.8,6
30.82,10
30.84,15
30.86,11
30.88,8
30.9,9
30.92,7
30.94,4
30.96,4
30.98,6
31,7
31.02,7
31.04,5
31.06,6
31.08,12
31.1,8
31.12,8
31.14,9
31.16,9
31.18,8
31.2,8
31.22,8
31.24,7
31.26,9
31.28,7
31.3,8
31.32,13
31.34,13
31.36,11
31.38,13
31.4,10
31.42,9
31.44,15
31.46,15
31.48,13
31.5,13
31.52,18
31.54,20
31.56,20
31.58,23
31.6,35
31.62,34
31.64,38
31.66,60
31.68,62
31.7,75
31.72,76
31.74,72
31.76,63
31.78,78
31.8,62
31.82,46
31.84,46
31.86,54
31.88,51
31.9,55
31.92,59
31.94,77
31.96,107
31.98,158
32,205
32.02,291
32.04,343
32.06,418
32.08,461
32.1,462
32.12,467
32.14,429
32.16,376
32.18,309
32.2,238
32.22,191
32.24,118
32.26,70
32.28,53
32.3,40
32.32,30
32.34,22
32.36,23
32.38,19
32.4,23
32.42,23
32.44,20
32.46,20
32.48,11
32.5,11
32.52,11
32.54,11
32.56,21
32.58,14
32.6,9
32.62,11
32.64,8
32.66,7
32.68,9
32.7,13
32.72,14
32.74,11
32.76,8
32.78,11
32.8,10
32.82,14
32.84,13
32.86,12
32.88,12
32.9,9
32.92,7
32.94,11
32.96,15
32.98,12
33,8
33.02,6
33.04,9
33.06,10
33.08,14
33.1,12
33.12,7
33.14,9
33.16,11
33.18,10
33.2,8
33.22,9
33.24,9
33.26,9
33.28,11
33.3,13
33.32,13
33.34,7
33.36,12
33.38,14
33.4,13
33.42,16
33.44,20
33.46,20
33.48,17
33.5,24
33.52,38
33.54,47
33.56,59
33.58,61
33.6,61
33.62,69
33.64,69
33.66,57
33.68,48
33.7,47
33.72,42
33.74,30
33.76,22
33.78,16
33.8,13
33.82,15
33.84,17
33.86,21
33.88,22
33.9,26
33.92,21
33.94,16
33.96,24
33.98,26
34,29
34.02,37
34.04,66
34.06,92
34.08,119
34.1,141
34.12,162
34.14,194
34.16,207
34.18,186
34.2,175
34.22,157
34.24,124
34.26,112
34.28,94
34.3,72
34.32,66
34.34,47
34.36,35
34.38,38
34.4,29
34.42,26
34.44,34
34.46,44
34.48,44
34.5,45
34.52,54
34.54,65
34.56,84
34.58,106
34.6,144
34.62,195
34.64,268
34.66,374
34.68,491
34.7,578
34.72,633
34.74,658
34.76,615
34.78,546
34.8,476
34.82,384
34.84,306
34.86,242
34.88,175
34.9,127
34.92,80
34.94,59
34.96,55
34.98,46
35,41
35.02,41
35.04,47
35.06,45
35.08,42
35.1,38
35.12,36
35.14,37
35.16,41
35.18,45
35.2,54
35.22,70
35.24,81
35.26,112
35.28,169
35.3,250
35.32,338
35.34,397
35.36,428
35.38,456
35.4,460
35.42,455
35.44,406
35.46,318
35.48,257
35.5,211
35.52,155
35.54,107
35.56,80
35.58,60
35.6,45
35.62,39
35.64,36
35.66,28
35.68,26
35.7,32
35.72,30
35.74,24
35.76,22
35.78,24
35.8,25
35.82,16
35.84,17
35.86,23
35.88,23
35.9,15
35.92,15
35.94,17
35.96,13
35.98,16
36,19
36.02,15
36.04,11
36.06,11
36.08,12
36.1,12
36.12,15
36.14,15
36.16,15
36.18,16
36.2,18
36.22,19
36.24,20
36.26,23
36.28,33
36.3,42
36.32,55
36.34,81
36.36,85
36.38,86
36.4,87
36.42,85
36.44,84
36.46,70
36.48,59
36.5,46
36.52,44
36.54,30
36.56,20
36.58,23
36.6,15
36.62,14
36.64,11
36.66,11
36.68,8
36.7,9
36.72,14
36.74,16
36.76,11
36.78,11
36.8,11
36.82,12
36.84,12
36.86,14
36.88,11
36.9,9
36.92,11
36.94,8
36.96,9
36.98,10
37,6
37.02,7
37.04,6
37.06,6
37.08,7
37.1,7
37.12,5
37.14,3
37.16,6
37.18,8
37.2,6
37.22,9
37.24,7
37.26,6
37.28,5
37.3,8
37.32,9
37.34,7
37.36,7
37.38,8
37.4,9
37.42,7
37.44,6
37.46,7
37.48,8
37.5,4
37.52,4
37.54,3
37.56,6
37.58,12
37.6,10
37.62,6
37.64,9
37.66,14
37.68,11
37.7,12
37.72,19
37.74,19
37.76,20
37.78,26
37.8,32
37.82,38
37.84,43
37.86,31
37.88,26
37.9,33
37.92,31
37.94,30
37.96,19
37.98,12
38,7
38.02,8
38.04,7
38.06,9
38.08,2
38.1,7
38.12,6
38.14,5
38.16,8
38.18,7
38.2,2
38.22,1
38.24,6
38.26,6
38.28,6
38.3,6
38.32,9
38.34,15
38.36,5
38.38,7
38.4,6
38.42,6
38.44,6
38.46,8
38.48,10
38.5,9
38.52,5
38.54,13
38.56,8
38.58,10
38.6,6
38.62,7
38.64,9
38.66,9
38.68,12
38.7,18
38.72,23
38.74,29
38.76,48
38.78,50
38.8,73
38.82,96
38.84,98
38.86,102
38.88,93
38.9,99
38.92,96
38.94,98
38.96,63
38.98,58
39,41
39.02,34
39.04,32
39.06,17
39.08,16
39.1,7
39.12,11
39.14,12
39.16,13
39.18,9
39.2,10
39.22,6
39.24,8
39.26,7
39.28,11
39.3,8
39.32,9
39.34,12
39.36,3
39.38,6
39.4,3
39.42,7
39.44,6
39.46,9
39.48,12
39.5,6
39.52,11
39.54,12
39.56,20
39.58,20
39.6,18
39.62,22
39.64,30
39.66,36
39.68,30
39.7,24
39.72,18
39.74,20
39.76,17
39.78,14
39.8,20
39.82,14
39.84,5
39.86,13
39.88,8
39.9,13
39.92,4
39.94,5
39.96,7
39.98,6
40,6
40.02,6
40.04,5
40.06,9
40.08,12
40.1,15
40.12,12
40.14,15
40.16,14
40.18,18
40.2,12
40.22,14
40.24,17
40.26,10
40.28,10
40.3,11
40.32,15
40.34,8
40.36,7
40.38,7
40.4,10
40.42,9
40.44,9
40.46,8
40.48,6
40.5,9
40.52,4
40.54,12
40.56,11
40.58,6
40.6,10
40.62,26
40.64,16
40.66,26
40.68,24
40.7,33
40.72,40
40.74,45
40.76,35
40.78,44
40.8,27
40.82,39
40.84,34
40.86,31
40.88,25
40.9,8
40.92,13
40.94,9
40.96,8
40.98,4
41,5
41.02,7
41.04,8
41.06,10
41.08,12
41.1,8
41.12,6
41.14,7
41.16,3
41.18,7
41.2,7
41.22,9
41.24,11
41.26,8
41.28,11
41.3,8
41.32,3
41.34,11
41.36,4
41.38,6
41.4,10
41.42,6
41.44,8
41.46,16
41.48,12
41.5,15
41.52,9
41.54,19
41.56,32
41.58,29
41.6,23
41.62,35
41.64,43
41.66,35
41.68,34
41.7,45
41.72,21
41.74,25
41.76,20
41.78,26
41.8,21
41.82,24
41.84,14
41.86,12
41.88,12
41.9,15
41.92,15
41.94,6
41.96,6
41.98,10
42,13
42.02,7
42.04,7
42.06,9
42.08,11
42.1,8
42.12,7
42.14,5
42.16,9
42.18,4
42.2,8
42.22,5
42.24,5
42.26,3
42.28,5
42.3,8
42.32,6
42.34,4
42.36,6
42.38,6
42.4,4
42.42,10
42.44,10
42.46,4
42.48,5
42.5,5
42.52,7
42.54,6
42.56,4
42.58,5
42.6,4
42.62,4
42.64,9
42.66,8
42.68,6
42.7,6
42.72,5
42.74,3
42.76,5
42.78,5
42.8,7
42.82,4
42.84,4
42.86,3
42.88,4
42.9,6
42.92,4
42.94,5
42.96,4
42.98,4
43,3
43.02,7
43.04,7
43.06,4
43.08,4
43.1,3
43.12,2
43.14,5
43.16,7
43.18,5
43.2,4
43.22,3
43.24,4
43.26,5
43.28,4
43.3,5
43.32,4
43.34,4
43.36,6
43.38,8
43.4,6
43.42,4
43.44,3
43.46,4
43.48,6
43.5,8
43.52,7
43.54,6
43.56,5
43.58,5
43.6,9
43.62,10
43.64,8
43.66,8
43.68,11
43.7,9
43.72,13
43.74,14
43.76,22
43.78,28
43.8,29
43.82,40
43.84,46
43.86,39
43.88,38
43.9,34
43.92,35
43.94,35
43.96,28
43.98,42
44,48
44.02,67
44.04,94
44.06,119
44.08,149
44.1,182
44.12,195
44.14,189
44.16,175
44.18,159
44.2,149
44.22,134
44.24,122
44.26,103
44.28,82
44.3,64
44.32,49
44.34,34
44.36,24
44.38,21
44.4,18
44.42,15
44.44,15
44.46,11
44.48,9
44.5,10
44.52,10
44.54,10
44.56,12
44.58,11
44.6,7
44.62,7
44.64,7
44.66,5
44.68,5
44.7,7
44.72,6
44.74,5
44.76,5
44.78,6
44.8,7
44.82,6
44.84,6
44.86,5
44.88,4
44.9,6
44.92,6
44.94,4
44.96,5
44.98,6
45,5
45.02,8
45.04,8
45.06,8
45.08,7
45.1,7
45.12,12
45.14,14
45.16,12
45.18,13
45.2,18
45.22,27
45.24,27
45.26,22
45.28,23
45.3,24
45.32,24
45.34,20
45.36,22
45.38,19
45.4,18
45.42,14
45.44,11
45.46,12
45.48,10
45.5,9
45.52,7
45.54,6
45.56,4
45.58,3
45.6,4
45.62,5
45.64,9
45.66,15
45.68,16
45.7,15
45.72,12
45.74,14
45.76,15
45.78,9
45.8,8
45.82,8
45.84,12
45.86,14
45.88,11
45.9,10
45.92,9
45.94,6
45.96,9
45.98,8
46,7
46.02,7
46.04,7
46.06,9
46.08,7
46.1,7
46.12,7
46.14,6
46.16,3
46.18,4
46.2,6
46.22,6
46.24,6
46.26,7
46.28,4
46.3,6
46.32,10
46.34,8
46.36,6
46.38,8
46.4,5
46.42,6
46.44,9
46.46,7
46.48,8
46.5,8
46.52,8
46.54,7
46.56,12
46.58,14
46.6,13
46.62,17
46.64,24
46.66,27
46.68,28
46.7,30
46.72,28
46.74,23
46.76,16
46.78,24
46.8,24
46.82,16
46.84,17
46.86,14
46.88,9
46.9,9
46.92,8
46.94,8
46.96,7
46.98,7
47,5
47.02,6
47.04,9
47.06,5
47.08,6
47.1,7
47.12,7
47.14,5
47.16,6
47.18,7
47.2,6
47.22,8
47.24,6
47.26,6
47.28,7
47.3,6
47.32,5
47.34,10
47.36,11
47.38,7
47.4,8
47.42,10
47.44,11
47.46,10
47.48,12
47.5,10
47.52,12
47.54,14
47.56,13
47.58,11
47.6,10
47.62,13
47.64,11
47.66,11
47.68,11
47.7,4
47.72,9
47.74,7
47.76,7
47.78,7
47.8,6
47.82,7
47.84,4
47.86,5
47.88,6
47.9,4
47.92,7
47.94,4
47.96,1
47.98,4
48,9
48.02,10
48.04,7
48.06,5
48.08,3
48.1,6
48.12,5
48.14,2
48.16,7
48.18,6
48.2,5
48.22,5
48.24,4
48.26,6
48.28,9
48.3,4
48.32,5
48.34,6
48.36,11
48.38,4
48.4,6
48.42,8
48.44,8
48.46,6
48.48,6
48.5,9
48.52,7
48.54,14
48.56,14
48.58,7
48.6,14
48.62,21
48.64,32
48.66,20
48.68,23
48.7,26
48.72,30
48.74,24
48.76,19
48.78,21
48.8,24
48.82,14
48.84,13
48.86,13
48.88,14
48.9,12
48.92,9
48.94,8
48.96,9
48.98,11
49,8
49.02,14
49.04,9
49.06,8
49.08,7
49.1,9
49.12,8
49.14,7
49.16,7
49.18,11
49.2,19
49.22,27
49.24,36
49.26,25
49.28,30
49.3,43
49.32,49
49.34,46
49.36,44
49.38,61
49.4,57
49.42,61
49.44,87
49.46,98
49.48,99
49.5,128
49.52,106
49.54,119
49.56,104
49.58,87
49.6,80
49.62,79
49.64,72
49.66,63
49.68,50
49.7,36
49.72,35
49.74,34
49.76,19
49.78,19
49.8,16
49.82,7
49.84,15
49.86,8
49.88,13
49.9,9
49.92,10
49.94,8
49.96,9
49.98,10
50,6
50.02,9
50.04,13
50.06,12
50.08,11
50.1,20
50.12,13
50.14,15
50.16,17
50.18,17
50.2,19
50.22,15
50.24,16
50.26,13
50.28,23
50.3,21
50.32,22
50.34,23
50.36,21
50.38,23
50.4,27
50.42,26
50.44,27
50.46,24
50.48,21
50.5,20
50.52,28
50.54,28
50.56,26
50.58,17
50.6,27
50.62,23
50.64,26
50.66,37
50.68,42
50.7,57
50.72,78
50.74,97
50.76,115
50.78,120
50.8,115
50.82,107
50.84,109
50.86,113
50.88,93
50.9,80
50.92,73
50.94,75
50.96,57
50.98,51
51,46
51.02,31
51.04,37
51.06,30
51.08,19
51.1,22
51.12,24
51.14,20
51.16,20
51.18,24
51.2,17
51.22,15
51.24,16
51.26,13
51.28,12
51.3,11
51.32,7
51.34,4
51.36,8
51.38,7
51.4,7
51.42,5
51.44,7
51.46,8
51.48,6
51.5,6
51.52,5
51.54,4
51.56,9
51.58,10
51.6,6
51.62,6
51.64,4
51.66,5
51.68,4
51.7,5
51.72,7
51.74,7
51.76,8
51.78,7
51.8,6
51.82,7
51.84,8
51.86,6
51.88,6
51.9,5
51.92,4
51.94,6
51.96,10
51.98,7
52,5
52.02,6
52.04,3
52.06,3
52.08,6
52.1,7
52.12,6
52.14,7
52.16,10
52.18,13
52.2,14
52.22,16
52.24,24
52.26,27
52.28,23
52.3,20
52.32,19
52.34,15
52.36,16
52.38,22
52.4,20
52.42,16
52.44,14
52.46,12
52.48,11
52.5,9
52.52,7
52.54,10
52.56,9
52.58,4
52.6,5
52.62,8
52.64,9
52.66,6
52.68,5
52.7,7
52.72,7
52.74,5
52.76,4
52.78,5
52.8,4
52.82,4
52.84,5
52.86,3
52.88,3
52.9,6
52.92,7
52.94,7
52.96,6
52.98,6
53,7
53.02,6
53.04,9
53.06,8
53.08,6
53.1,6
53.12,7
53.14,5
53.16,3
53.18,7
53.2,11
53.22,16
53.24,18
53.26,17
53.28,22
53.3,24
53.32,30
53.34,27
53.36,22
53.38,24
53.4,20
53.42,16
53.44,18
53.46,21
53.48,24
53.5,24
53.52,22
53.54,22
53.56,20
53.58,20
53.6,22
53.62,18
53.64,20
53.66,26
53.68,26
53.7,21
53.72,24
53.74,35
53.76,30
53.78,26
53.8,34
53.82,44
53.84,50
53.86,69
53.88,106
53.9,135
53.92,163
53.94,195
53.96,228
53.98,212
54,180
54.02,171
54.04,158
54.06,147
54.08,124
54.1,134
54.12,135
54.14,121
54.16,99
54.18,95
54.2,77
54.22,72
54.24,51
54.26,45
54.28,42
54.3,40
54.32,34
54.34,29
54.36,25
54.38,25
54.4,14
54.42,15
54.44,15
54.46,13
54.48,10
54.5,7
54.52,14
54.54,13
54.56,12
54.58,11
54.6,12
54.62,7
54.64,10
54.66,11
54.68,9
54.7,9
54.72,11
54.74,10
54.76,18
54.78,12
54.8,14
54.82,20
54.84,16
54.86,16
54.88,19
54.9,29
54.92,25
54.94,17
54.96,18
54.98,20
55,18
55.02,15
55.04,21
55.06,22
55.08,14
55.1,20
55.12,15
55.14,12
55.16,17
55.18,9
55.2,11
55.22,7
55.24,6
55.26,8
55.28,8
55.3,10
55.32,7
55.34,14
55.36,8
55.38,8
55.4,12
55.42,11
55.44,15
55.46,12
55.48,8
55.5,14
55.52,13
55.54,13
55.56,13
55.58,22
55.6,29
55.62,32
55.64,38
55.66,45
55.68,81
55.7,110
55.72,121
55.74,128
55.76,125
55.78,119
55.8,123
55.82,97
55.84,85
55.86,101
55.88,89
55.9,93
55.92,86
55.94,66
55.96,56
55.98,44
56,36
56.02,29
56.04,21
56.06,20
56.08,17
56.1,13
56.12,14
56.14,14
56.16,13
56.18,13
56.2,8
56.22,11
56.24,10
56.26,9
56.28,13
56.3,13
56.32,8
56.34,17
56.36,13
56.38,8
56.4,7
56.42,3
56.44,5
56.46,10
56.48,6
56.5,9
56.52,9
56.54,9
56.56,9
56.58,8
56.6,12
56.62,15
56.64,11
56.66,11
56.68,20
56.7,26
56.72,27
56.74,26
56.76,31
56.78,22
56.8,26
56.82,30
56.84,17
56.86,19
56.88,12
