2theta,Intensity
17.74,16.6667
17.76,20.8333
17.78,25.8333
17.8,27.5
17.82,32.5
17.84,35.8333
17.86,44.1667
17.88,45
17.9,55.8333
17.92,72.5
17.94,82.5
17.96,85
17.98,93.3333
18,101.667
18.02,100
18.04,83.3333
18.06,76.6667
18.08,65.8333
18.1,50
18.12,38.3333
18.14,30
18.16,21.6667
18.18,19.1667
18.2,14.1667
18.22,15.8333
18.24,14.1667
18.26,16.6667
18.28,14.1667
18.3,15
18.32,11.6667
18.34,15
18.36,15.8333
18.38,9.16667
18.4,10.8333
18.42,13.3333
18.44,10.8333
18.46,13.3333
18.48,15
18.5,8.33333
18.52,7.5
18.54,10
18.56,12.5
18.58,10
18.6,14.1667
18.62,15.8333
18.64,12.5
18.66,12.5
18.68,14.1667
18.7,13.3333
18.72,10
18.74,13.3333
18.76,15
18.78,10.8333
18.8,10.8333
18.82,11.6667
18.84,10.8333
18.86,14.1667
18.88,13.3333
18.9,15
18.92,20
18.94,26.6667
18.96,25.8333
18.98,26.6667
19,36.6667
19.02,48.3333
19.04,69.1667
19.06,75.8333
19.08,97.5
19.1,141.667
19.12,164.167
19.14,180.833
19.16,226.667
19.18,252.5
19.2,268.333
19.22,254.167
19.24,258.333
19.26,235.833
19.28,175
19.3,125.833
19.32,90
19.34,64.1667
19.36,49.1667
19.38,47.5
19.4,46.6667
19.42,49.1667
19.44,57.5
19.46,69.1667
19.48,80
19.5,87.5
19.52,115
19.54,122.5
19.56,131.667
19.58,156.667
19.6,150
19.62,148.333
19.64,134.167
19.66,110.833
19.68,98.3333
19.7,70
19.72,40
19.74,25
19.76,20.8333
19.78,19.1667
19.8,14.1667
19.82,12.5
19.84,15.8333
19.86,12.5
19.88,10
19.9,10
19.92,13.3333
19.94,14.1667
19.96,10
19.98,11.6667
20,13.3333
20.02,10.8333
20.04,10.8333
20.06,8.33333
20.08,8.33333
20.1,10
20.12,11.6667
20.14,8.33333
20.16,9.16667
20.18,10.8333
20.2,11.6667
20.22,11.6667
20.24,11.6667
20.26,13.3333
20.28,11.6667
20.3,11.6667
20.32,10.8333
20.34,11.6667
20.36,17.5
20.38,19.1667
20.4,23.3333
20.42,35
20.44,43.3333
20.46,45
20.48,46.6667
20.5,44.1667
20.52,35
20.54,34.1667
20.56,35.8333
20.58,35
20.6,27.5
20.62,18.3333
20.64,15
20.66,10
20.68,10.8333
20.7,11.6667
20.72,9.16667
20.74,9.16667
20.76,10
20.78,10
20.8,7.5
20.82,5.83333
20.84,6.66667
20.86,9.16667
20.88,6.66667
20.9,7.5
20.92,8.33333
20.94,6.66667
20.96,8.33333
20.98,13.3333
21,10.8333
21.02,7.5
21.04,10.8333
21.06,11.6667
21.08,10.8333
21.1,9.16667
21.12,12.5
21.14,12.5
21.16,12.5
21.18,12.5
21.2,9.16667
21.22,8.33333
21.24,13.3333
21.26,15
21.28,14.1667
21.3,15
21.32,19.1667
21.34,20
21.36,22.5
21.38,30
21.4,42.5
21.42,52.5
21.44,62.5
21.46,74.1667
21.48,90.8333
21.5,112.5
21.52,140
21.54,168.333
21.56,198.333
21.58,231.667
21.6,238.333
21.62,209.167
21.64,172.5
21.66,157.5
21.68,115.833
21.7,70.8333
21.72,52.5
21.74,24.1667
21.76,18.3333
21.78,20
21.8,15.8333
21.82,15.8333
21.84,17.5
21.86,17.5
21.88,14.1667
21.9,9.16667
21.92,8.33333
21.94,12.5
21.96,12.5
21.98,11.6667
22,8.33333
22.02,6.66667
22.04,8.33333
22.06,10
22.08,9.16667
22.1,10.8333
22.12,8.33333
22.14,5
22.16,4.16667
22.18,5.83333
22.2,4.16667
22.22,6.66667
22.24,8.33333
22.26,7.5
22.28,6.66667
22.3,8.33333
22.32,10.8333
22.34,9.16667
22.36,7.5
22.38,5
22.4,6.66667
22.42,6.66667
22.44,10
22.46,8.33333
22.48,9.16667
22.5,10
22.52,8.33333
22.54,7.5
22.56,8.33333
22.58,10.8333
22.6,8.33333
22.62,6.66667
22.64,6.66667
22.66,9.16667
22.68,10.8333
22.7,11.6667
22.72,9.16667
22.74,10.8333
22.76,11.6667
22.78,9.16667
22.8,8.33333
22.82,6.66667
22.84,7.5
22.86,6.66667
22.88,8.33333
22.9,10
22.92,9.16667
22.94,5.83333
22.96,6.66667
22.98,7.5
23,6.66667
23.02,7.5
23.04,7.5
23.06,4.16667
23.08,5.83333
23.1,5
23.12,6.66667
23.14,9.16667
23.16,7.5
23.18,5.83333
23.2,7.5
23.22,7.5
23.24,5.83333
23.26,5
23.28,2.5
23.3,2.5
23.32,2.5
23.34,5.83333
23.36,10.8333
23.38,6.66667
23.4,4.16667
23.42,3.33333
23.44,6.66667
23.46,6.66667
23.48,7.5
23.5,11.6667
23.52,6.66667
23.54,5
23.56,5
23.58,5
23.6,7.5
23.62,5.83333
23.64,6.66667
23.66,4.16667
23.68,5
23.7,9.16667
23.72,9.16667
23.74,5
23.76,4.16667
23.78,5.83333
23.8,7.5
23.82,7.5
23.84,7.5
23.86,7.5
23.88,3.33333
23.9,5
23.92,5
23.94,5.83333
23.96,5.83333
23.98,5.83333
24,6.66667
24.02,5.83333
24.04,5
24.06,4.16667
24.08,5
24.1,4.16667
24.12,6.66667
24.14,5.83333
24.16,8.33333
24.18,7.5
24.2,10
24.22,11.6667
24.24,10.8333
24.26,7.5
24.28,10.8333
24.3,7.5
24.32,10
24.34,12.5
24.36,8.33333
24.38,9.16667
24.4,9.16667
24.42,10
24.44,11.6667
24.46,12.5
24.48,19.1667
24.5,15.8333
24.52,18.3333
24.54,17.5
24.56,21.6667
24.58,29.1667
24.6,29.1667
24.62,46.6667
24.64,40
24.66,54.1667
24.68,82.5
24.7,108.333
24.72,151.667
24.74,167.5
24.76,221.667
24.78,275
24.8,310
24.82,347.5
24.84,339.167
24.86,333.333
24.88,268.333
24.9,201.667
24.92,145.833
24.94,111.667
24.96,75.8333
24.98,44.1667
25,31.6667
25.02,31.6667
25.04,22.5
25.06,25
25.08,24.1667
25.1,20
25.12,19.1667
25.14,15
25.16,17.5
25.18,18.3333
25.2,17.5
25.22,19.1667
25.24,14.1667
25.26,10.8333
25.28,8.33333
25.3,10
25.32,13.3333
25.34,10
25.36,9.16667
25.38,10.8333
25.4,9.16667
25.42,5.83333
25.44,7.5
25.46,5.83333
25.48,10.8333
25.5,14.1667
25.52,7.5
25.54,9.16667
25.56,9.16667
25.58,12.5
25.6,10
25.62,9.16667
25.64,10.8333
25.66,6.66667
25.68,11.6667
25.7,12.5
25.72,9.16667
25.74,7.5
25.76,10.8333
25.78,10.8333
25.8,15.8333
25.82,10.8333
25.84,15
25.86,16.6667
25.88,13.3333
25.9,15.8333
25.92,14.1667
25.94,18.3333
25.96,26.6667
25.98,16.6667
26,19.1667
26.02,25.8333
26.04,25.8333
26.06,29.1667
26.08,28.3333
26.1,30
26.12,16.6667
26.14,11.6667
26.16,8.33333
26.18,11.6667
26.2,16.6667
26.22,12.5
26.24,14.1667
26.26,6.66667
26.28,14.1667
26.3,15.8333
26.32,16.6667
26.34,10
26.36,14.1667
26.38,15.8333
26.4,22.5
26.42,25.8333
26.44,15.8333
26.46,22.5
26.48,31.6667
26.5,41.6667
26.52,65.8333
26.54,86.6667
26.56,107.5
26.58,118.333
26.6,114.167
26.62,130.833
26.64,145.833
26.66,173.333
26.68,145
26.7,163.333
26.72,129.167
26.74,128.333
26.76,112.5
26.78,108.333
26.8,80
26.82,71.6667
26.84,50.8333
26.86,48.3333
26.88,30
26.9,21.6667
26.92,15.8333
26.94,18.3333
26.96,15.8333
26.98,18.3333
27,10
27.02,11.6667
27.04,6.66667
27.06,10
27.08,7.5
27.1,10.8333
27.12,10
27.14,10
27.16,15
27.18,13.3333
27.2,7.5
27.22,11.6667
27.24,8.33333
27.26,9.16667
27.28,10
27.3,5.83333
27.32,18.3333
27.34,8.33333
27.36,11.6667
27.38,11.6667
27.4,17.5
27.42,18.3333
27.44,16.6667
27.46,23.3333
27.48,19.1667
27.5,34.1667
27.52,30.8333
27.54,40.8333
27.56,52.5
27.58,49.1667
27.6,61.6667
27.62,54.1667
27.64,49.1667
27.66,43.3333
27.68,27.5
27.7,25.8333
27.72,16.6667
27.74,12.5
27.76,13.3333
27.78,10
27.8,15
27.82,7.5
27.84,10.8333
27.86,10.8333
27.88,10
27.9,6.66667
27.92,5.83333
27.94,7.5
27.96,5.83333
27.98,5.83333
28,7.5
28.02,6.66667
28.04,13.3333
28.06,10
28.08,6.66667
28.1,10
28.12,6.66667
28.14,10.8333
28.16,7.5
28.18,5
28.2,10
28.22,2.5
28.24,7.5
28.26,11.6667
28.28,4.16667
28.3,10.8333
28.32,5
28.34,5
28.36,6.66667
28.38,5.83333
28.4,7.5
28.42,15.8333
28.44,10.8333
28.46,11.6667
28.48,10
28.5,8.33333
28.52,3.33333
28.54,8.33333
28.56,9.16667
28.58,6.66667
28.6,10.8333
28.62,8.33333
28.64,13.3333
28.66,8.33333
28.68,5.83333
28.7,6.66667
28.72,6.66667
28.74,11.6667
28.76,14.1667
28.78,17.5
28.8,13.3333
28.82,12.5
28.84,11.6667
28.86,21.6667
28.88,17.5
28.9,18.3333
28.92,30
28.94,20
28.96,23.3333
28.98,11.6667
29,18.3333
29.02,9.16667
29.04,9.16667
29.06,8.33333
29.08,5.83333
29.1,9.16667
29.12,11.6667
29.14,10
29.16,10.8333
29.18,7.5
29.2,12.5
29.22,8.33333
29.24,8.33333
29.26,8.33333
29.28,9.16667
29.3,10.8333
29.32,14.1667
29.34,11.6667
29.36,8.33333
29.38,10.8333
29.4,14.1667
29.42,18.3333
29.44,16.6667
29.46,29.1667
29.48,38.3333
29.5,41.6667
29.52,46.6667
29.54,55.8333
29.56,68.3333
29.58,85
29.6,88.3333
29.62,76.6667
29.64,72.5
29.66,60.8333
29.68,38.3333
29.7,39.1667
29.72,28.3333
29.74,30
29.76,17.5
29.78,9.16667
29.8,12.5
29.82,10.8333
29.84,10
29.86,13.3333
29.88,13.3333
29.9,8.33333
29.92,5.83333
29.94,7.5
29.96,9.16667
